date,regionnavn,tests,cases,pospct,rm
2020-06-18,Midtjylland,2723,1,3.672420124862284e-4,8.214819942231601e-4
2020-06-19,Midtjylland,2596,2,7.704160246533128e-4,8.140441375528299e-4
2020-06-20,Midtjylland,1939,2,0.0010314595152140279,7.159141464156691e-4
2020-06-21,Midtjylland,2010,1,4.975124378109452e-4,6.960453493005037e-4
2020-06-22,Midtjylland,3359,1,2.9770765108663293e-4,8.919430232568721e-4
2020-06-23,Midtjylland,3819,4,0.0010473946059177796,9.329485994721171e-4
2020-06-24,Midtjylland,3486,3,8.605851979345956e-4,0.0010208175631917376
2020-06-25,Midtjylland,2876,5,0.0017385257301808068,0.0012546688889687075
2020-06-26,Midtjylland,2837,3,0.0010574550581600281,0.001254131330011929
2020-06-27,Midtjylland,1822,3,0.001646542261251372,0.001186487542283974
2020-06-28,Midtjylland,1874,4,0.0021344717182497333,0.0011498653150434253
2020-06-29,Midtjylland,3402,1,2.9394473838918284e-4,9.574391647535841e-4
2020-06-30,Midtjylland,3485,2,5.738880918220947e-4,9.270815014869543e-4
2020-07-01,Midtjylland,3310,2,6.042296072507553e-4,6.918611784510441e-4
2020-07-02,Midtjylland,2554,1,3.9154267815191856e-4,4.7082222734129696e-4
2020-07-03,Midtjylland,2367,2,8.449514152936206e-4,4.28830121857128e-4
2020-07-04,Midtjylland,1763,0,0,3.928696728044871e-4
2020-07-05,Midtjylland,1703,1,5.871990604815032e-4,3.543614462570948e-4
2020-07-06,Midtjylland,3197,0,0,5.313776835463234e-4
2020-07-07,Midtjylland,3104,1,3.2216494845360824e-4,4.1067033850437755e-4
2020-07-08,Midtjylland,2988,1,3.3467202141900936e-4,4.1067033850437755e-4
2020-07-09,Midtjylland,2453,4,0.0016306563391765185,4.155710498321997e-4
2020-07-10,Midtjylland,2457,0,0,6.739801113766245e-4
2020-07-11,Midtjylland,1821,0,0,8.170460812061224e-4
2020-07-12,Midtjylland,1609,1,6.215040397762585e-4,9.146128034806311e-4
2020-07-13,Midtjylland,3317,6,0.0018088634308109737,9.619938108689597e-4
2020-07-14,Midtjylland,3022,4,0.0013236267372600927,0.0010183922091544484
2020-07-15,Midtjylland,2948,3,0.0010176390773405698,0.0010183922091544484
2020-07-16,Midtjylland,2548,5,0.0019623233908948193,9.967380337621364e-4
2020-07-17,Midtjylland,2533,1,3.9478878799842083e-4,8.592918366183407e-4
2020-07-18,Midtjylland,2226,0,0,7.609052505698468e-4
2020-07-19,Midtjylland,2128,1,4.6992481203007516e-4,6.15528239521194e-4
2020-07-20,Midtjylland,3543,3,8.46740050804403e-4,4.4264810754948995e-4
2020-07-21,Midtjylland,3150,2,6.349206349206349e-4,7.537278902470054e-4
2020-07-22,Midtjylland,3100,0,0,0.0010417463234267288
2020-07-23,Midtjylland,2659,2,7.52162467092892e-4,0.00120428807053681
2020-07-24,Midtjylland,3110,8,0.002572347266881029,0.001300488331837437
2020-07-25,Midtjylland,2480,5,0.0020161290322580645,0.0016302626256609264
2020-07-26,Midtjylland,2488,4,0.001607717041800643,0.001991012986411287
2020-07-27,Midtjylland,3947,6,0.0015201418799087915,0.0027541357846203036
2020-07-28,Midtjylland,4077,12,0.0029433406916850625,0.003039635910246891
2020-07-29,Midtjylland,3960,10,0.0025252525252525255,0.004063894050667783
2020-07-30,Midtjylland,3446,21,0.006094022054556007,0.005618790517927708
2020-07-31,Midtjylland,3938,18,0.0045708481462671405,0.0070393195061090414
2020-08-01,Midtjylland,3157,29,0.009185936015204309,0.00825928045606517
2020-08-02,Midtjylland,3122,39,0.012491992312620116,0.009718717629788058
2020-08-03,Midtjylland,4536,52,0.01146384479717813,0.010829390314831905
2020-08-04,Midtjylland,5138,59,0.011483067341377969,0.01222690045004454
2020-08-05,Midtjylland,5180,66,0.012741312741312742,0.012111398882742739
2020-08-06,Midtjylland,6201,86,0.013868730849862926,0.011731201553837627
2020-08-07,Midtjylland,7385,106,0.014353419092755585,0.011338723149757982
2020-08-08,Midtjylland,6804,57,0.00837742504409171,0.010543742830354851
2020-08-09,Midtjylland,6612,65,0.009830611010284332,0.009709280534098535
2020-08-10,Midtjylland,9178,80,0.008716495968620614,0.008510240659084874
2020-08-11,Midtjylland,11321,67,0.005918205105556047,0.0068859793963491
2020-08-12,Midtjylland,11739,81,0.006900076667518528,0.007008822715826829
2020-08-13,Midtjylland,10958,60,0.005475451724767293,0.0061600438528394775
2020-08-14,Midtjylland,10055,30,0.0029835902536051715,0.0055601560326107675
2020-08-15,Midtjylland,8444,78,0.009237328280435813,0.005267206683843137
2020-08-16,Midtjylland,8228,32,0.003889158969372873,0.004629473403145407
2020-08-17,Midtjylland,9519,43,0.004517281227019645,0.00424158276472291
2020-08-18,Midtjylland,10601,41,0.0038675596641826243,0.004180477022321695
2020-08-19,Midtjylland,11084,27,0.002435943702634428,0.003367320449950669
2020-08-20,Midtjylland,11231,31,0.0027602172558098123,0.003249121716915354
2020-08-21,Midtjylland,10564,27,0.0025558500567966678,0.0029947789476560626
2020-08-22,Midtjylland,8180,29,0.0035452322738386307,0.002732068224372646
2020-08-23,Midtjylland,7512,23,0.0030617678381256656,0.0026530344573027368
2020-08-24,Midtjylland,10596,29,0.0027368818422046056,0.0025376810785820055
2020-08-25,Midtjylland,10845,22,0.0020285846011987092,0.00254751277275541
2020-08-26,Midtjylland,10623,20,0.0018827073331450625,0.0024410243544608842
2020-08-27,Midtjylland,10242,20,0.0019527436047646943,0.0025532633226701454
2020-08-28,Midtjylland,9525,25,0.0026246719160104987,0.002438095773676512
2020-08-29,Midtjylland,6429,18,0.0027998133457769483,0.002626857075554371
2020-08-30,Midtjylland,5978,23,0.0038474406155904984,0.0025994276199207333
2020-08-31,Midtjylland,9323,18,0.0019307089992491688,0.002563988037041651
2020-09-01,Midtjylland,9851,33,0.0033499137143437213,0.0025143439497744206
2020-09-02,Midtjylland,10055,17,0.0016907011437095971,0.002457659320465007
2020-09-03,Midtjylland,9386,16,0.0017046665246111229,0.002434202268566654
2020-09-04,Midtjylland,9222,21,0.002277163305139883,0.0024719105485723337
2020-09-05,Midtjylland,5826,14,0.002403020940611054,0.002638198177464864
2020-09-06,Midtjylland,4887,18,0.003683241252302026,0.0027904865146192773
2020-09-07,Midtjylland,9113,20,0.002194666959288928,0.002953838933302859
2020-09-08,Midtjylland,9083,41,0.0045139271165914345,0.0036670122428247
2020-09-09,Midtjylland,10157,28,0.0027567195037904893,0.003946709573542992
2020-09-10,Midtjylland,9831,28,0.0028481334553961957,0.003793405707856406
2020-09-11,Midtjylland,9767,71,0.007269376471792772,0.004024329997843956
2020-09-12,Midtjylland,6650,29,0.004360902255639097,0.004094149122600642
2020-09-13,Midtjylland,6130,16,0.0026101141924959217,0.004764287600932026
2020-09-14,Midtjylland,9446,36,0.0038111369892017783,0.0054762052965085534
2020-09-15,Midtjylland,9395,47,0.005002660989888238,0.00568862939734744
2020-09-16,Midtjylland,8459,63,0.0074476888521101785,0.0061443920123917545
2020-09-17,Midtjylland,7789,61,0.00783155732443189,0.007003253853990273
2020-09-18,Midtjylland,7880,69,0.008756345177664975,0.007555860805411171
2020-09-19,Midtjylland,6489,49,0.007551240560949299,0.008290425624067635
2020-09-20,Midtjylland,5915,51,0.008622147083685545,0.00918861957689929
2020-09-21,Midtjylland,8334,64,0.007679385649148068,0.00986656907599184
2020-09-22,Midtjylland,9266,94,0.010144614720483489,0.010244021111424056
2020-09-23,Midtjylland,9028,124,0.013735046521931768,0.011020298168096588
2020-09-24,Midtjylland,8905,112,0.012577203818079731,0.011477788178871212
2020-09-25,Midtjylland,9124,104,0.011398509425690487,0.012028852113594345
2020-09-26,Midtjylland,7085,92,0.012985179957657023,0.012263070149119986
2020-09-27,Midtjylland,6681,79,0.011824577159107917,0.011789995538616743
2020-09-28,Midtjylland,9448,109,0.01153683319220999,0.0116798034509193
2020-09-29,Midtjylland,9080,107,0.011784140969162995,0.011629545303717098
2020-09-30,Midtjylland,9114,95,0.010423524248409042,0.011267725508575795
2020-10-01,Midtjylland,9148,108,0.011805859204197638,0.010740918029216303
2020-10-02,Midtjylland,9143,101,0.011046702395275073,0.010517300426259158
2020-10-03,Midtjylland,6697,70,0.010452441391667911,0.010266402452550635
2020-10-04,Midtjylland,7128,58,0.00813692480359147,0.010815251846309867
2020-10-05,Midtjylland,10530,105,0.009971509971509971,0.011139523490291334
2020-10-06,Midtjylland,10770,108,0.010027855153203343,0.011546500839942981
2020-10-07,Midtjylland,10585,151,0.014265470004723665,0.012091433895127564
2020-10-08,Midtjylland,9662,136,0.014075760712067896,0.012542392422745912
2020-10-09,Midtjylland,8348,116,0.013895543842836608,0.012958833560836535
2020-10-10,Midtjylland,6098,87,0.014266972777959987,0.013272435831321839
2020-10-11,Midtjylland,5844,66,0.011293634496919919,0.013107536089358543
2020-10-12,Midtjylland,9700,125,0.01288659793814433,0.013379301709323263
2020-10-13,Midtjylland,7854,96,0.012223071046600458,0.013433079905666058
2020-10-14,Midtjylland,7322,96,0.013111171810980607,0.013260891079198272
2020-10-15,Midtjylland,6947,111,0.01597812005182093,0.013282931869038016
2020-10-16,Midtjylland,7287,104,0.014271991217236175,0.013495774670992871
2020-10-17,Midtjylland,5742,75,0.013061650992685475,0.01495631038048495
2020-10-18,Midtjylland,6202,71,0.01144792002579813,0.016678631945987243
2020-10-19,Midtjylland,9599,138,0.014376497551828316,0.016680184469594114
2020-10-20,Midtjylland,8509,191,0.022446821013045012,0.016870451492420106
2020-10-21,Midtjylland,9258,233,0.025167422769496652,0.01685063152842613
2020-10-22,Midtjylland,9444,151,0.01598898771706904,0.017005231593587498
2020-10-23,Midtjylland,11087,173,0.01560386037701813,0.016577807422648288
2020-10-24,Midtjylland,11143,144,0.012922911244727631,0.01555476828184885
2020-10-25,Midtjylland,12450,156,0.01253012048192771,0.014177428884309493
2020-10-26,Midtjylland,14142,161,0.011384528355253854,0.013319049315449303
2020-10-27,Midtjylland,15374,235,0.015285547027448939,0.013375452193188734
2020-10-28,Midtjylland,14685,228,0.015526046986721144,0.01392615703803936
2020-10-29,Midtjylland,13727,137,0.009980330735047716,0.01452705435114114
2020-10-30,Midtjylland,12126,194,0.015998680521194127,0.015214399875261226
2020-10-31,Midtjylland,9894,166,0.01677784515868203,0.01531637874042602
2020-11-01,Midtjylland,10277,172,0.016736401673640166,0.015567297619728073
2020-11-02,Midtjylland,12534,203,0.016195947024094465,0.016233923016779155
2020-11-03,Midtjylland,13313,213,0.015999399083602494,0.015814756675041744
2020-11-04,Midtjylland,13424,232,0.01728247914183552,0.01605528428973552
2020-11-05,Midtjylland,12426,182,0.014646708514405278,0.015967793490194154
2020-11-06,Midtjylland,12400,162,0.013064516129032259,0.015826009349814495
2020-11-07,Midtjylland,9425,174,0.018461538461538463,0.015822020837998607
2020-11-08,Midtjylland,9551,154,0.016123966076850592,0.01610616377060052
2020-11-09,Midtjylland,13418,204,0.015203458041436876,0.016778178480777332
2020-11-10,Midtjylland,14025,224,0.015971479500891266,0.017627689977450452
2020-11-11,Midtjylland,13699,264,0.01927147967004891,0.018242359860413022
2020-11-12,Midtjylland,12816,248,0.019350811485642945,0.019034958353661043
2020-11-13,Midtjylland,12256,233,0.019011096605744127,0.019807932606101832
2020-11-14,Midtjylland,9840,224,0.022764227642276424,0.02042257447779447
2020-11-15,Midtjylland,9413,204,0.02167215552958674,0.020849088339895717
2020-11-16,Midtjylland,14456,298,0.020614277808522413,0.020912955183421685
2020-11-17,Midtjylland,14600,296,0.020273972602739727,0.02087511072106627
2020-11-18,Midtjylland,13389,298,0.02225707670475764,0.019895654672109925
2020-11-19,Midtjylland,12072,239,0.019797879390324718,0.018044962466050835
2020-03-04,Nordjylland,8,0,0,0.028571428571428574
2020-03-05,Nordjylland,2,0,0,0.033035714285714286
2020-03-06,Nordjylland,5,1,0.2,0.07875
2020-03-07,Nordjylland,7,0,0,0.11446428571428571
2020-03-08,Nordjylland,32,1,0.03125,0.14941869300911856
2020-03-09,Nordjylland,25,8,0.32,0.15591219950262505
2020-03-10,Nordjylland,52,13,0.25,0.12993817352859907
2020-03-11,Nordjylland,94,23,0.24468085106382978,0.13925494371493446
2020-03-12,Nordjylland,44,2,0.045454545454545456,0.14336208657207733
2020-03-13,Nordjylland,55,1,0.01818181818181818,0.09998972123249887
2020-03-14,Nordjylland,46,3,0.06521739130434782,0.0732040069467846
2020-03-15,Nordjylland,50,3,0.06,0.049099509236038556
2020-03-16,Nordjylland,61,1,0.01639344262295082,0.05110940410307628
2020-03-17,Nordjylland,64,4,0.0625,0.05733034365734917
2020-03-18,Nordjylland,79,6,0.0759493670886076,0.05098976394720424
2020-03-19,Nordjylland,84,5,0.05952380952380952,0.050354843312283605
2020-03-20,Nordjylland,81,5,0.06172839506172839,0.06462421861863947
2020-03-21,Nordjylland,48,1,0.020833333333333332,0.06680675830117914
2020-03-22,Nordjylland,36,2,0.05555555555555555,0.06663775659426191
2020-03-23,Nordjylland,86,10,0.11627906976744186,0.07020678984136357
2020-03-24,Nordjylland,90,7,0.07777777777777778,0.07060503755143924
2020-03-25,Nordjylland,107,8,0.07476635514018691,0.0841702004587074
2020-03-26,Nordjylland,142,12,0.08450704225352113,0.09293128064835901
2020-03-27,Nordjylland,155,10,0.06451612903225806,0.08243449302732926
2020-03-28,Nordjylland,95,11,0.11578947368421053,0.07980994485822664
2020-03-29,Nordjylland,77,9,0.11688311688311688,0.0768510447030648
2020-03-30,Nordjylland,257,11,0.042801556420233464,0.07101063310596542
2020-03-31,Nordjylland,303,18,0.0594059405940594,0.06831932872545407
2020-04-01,Nordjylland,296,16,0.05405405405405406,0.057380216238353966
2020-04-02,Nordjylland,596,26,0.0436241610738255,0.044741069670635965
2020-04-03,Nordjylland,613,28,0.04567699836867863,0.0432633467728901
2020-04-04,Nordjylland,204,8,0.0392156862745098,0.03689842456638374
2020-04-05,Nordjylland,176,5,0.028409090909090908,0.031172424828407947
2020-04-06,Nordjylland,647,21,0.03245749613601236,0.03054264271421999
2020-04-07,Nordjylland,606,9,0.01485148514851485,0.028734338365055654
2020-04-08,Nordjylland,501,7,0.013972055888223553,0.024582423792119883
2020-04-09,Nordjylland,204,8,0.0392156862745098,0.0264455218339744
2020-04-10,Nordjylland,212,7,0.0330188679245283,0.025453051540491583
2020-04-11,Nordjylland,197,2,0.01015228426395939,0.023890538565682785
2020-04-12,Nordjylland,193,8,0.04145077720207254,0.02429045750587966
2020-04-13,Nordjylland,196,5,0.025510204081632654,0.02020797344842689
2020-04-14,Nordjylland,511,2,0.003913894324853229,0.01681681266769381
2020-04-15,Nordjylland,477,8,0.016771488469601678,0.017197988175772873
2020-04-16,Nordjylland,470,5,0.010638297872340425,0.01425263905166727
2020-04-17,Nordjylland,431,4,0.009280742459396751,0.011981950556488982
2020-04-18,Nordjylland,156,2,0.01282051282051282,0.012235434529909103
2020-04-19,Nordjylland,96,2,0.020833333333333332,0.010325085929463918
2020-04-20,Nordjylland,624,6,0.009615384615384616,0.009095296227615943
2020-04-21,Nordjylland,879,5,0.005688282138794084,0.007901567547893654
2020-04-22,Nordjylland,1471,5,0.003399048266485384,0.006652205662834948
2020-04-23,Nordjylland,1478,3,0.0020297699594046007,0.004064477845671373
2020-04-24,Nordjylland,2163,2,9.246417013407304e-4,0.0030479943291878563
2020-04-25,Nordjylland,1227,5,0.004074979625101874,0.0022353825950744157
2020-04-26,Nordjylland,1471,4,0.002719238613188307,0.002004906312107116
2020-04-27,Nordjylland,2000,5,0.0025,0.0021273443218655483
2020-04-28,Nordjylland,1818,0,0,0.00365435149760835
2020-04-29,Nordjylland,1680,3,0.0017857142857142857,0.0033338546699512007
2020-04-30,Nordjylland,1732,5,0.002886836027713626,0.0033034299629472142
2020-05-01,Nordjylland,1636,19,0.011613691931540342,0.002946287105804357
2020-05-02,Nordjylland,1092,2,0.0018315018315018315,0.0031534765805790385
2020-05-03,Nordjylland,798,2,0.002506265664160401,0.002898374539762712
2020-05-04,Nordjylland,1809,0,0,0.002577544484521571
2020-05-05,Nordjylland,1379,2,0.0014503263234227702,9.184456371586654e-4
2020-05-06,Nordjylland,1446,0,0,8.675062688994489e-4
2020-05-07,Nordjylland,1560,1,6.41025641025641e-4,0.0015979036910261943
2020-05-08,Nordjylland,536,0,0,0.0016765695185907003
2020-05-09,Nordjylland,678,1,0.0014749262536873156,0.0015658399647188836
2020-05-10,Nordjylland,525,4,0.007619047619047619,0.0016806768962760725
2020-05-11,Nordjylland,1816,1,5.506607929515419e-4,0.0015891018047009809
2020-05-12,Nordjylland,1481,1,6.752194463200541e-4,0.0016993310815969244
2020-05-13,Nordjylland,1244,1,8.038585209003215e-4,0.0017551518513260287
2020-05-14,Nordjylland,1133,0,0,6.667164771763688e-4
2020-05-15,Nordjylland,1296,1,7.716049382716049e-4,6.918712476185073e-4
2020-05-16,Nordjylland,536,1,0.0018656716417910447,8.141818364509301e-4
2020-05-17,Nordjylland,451,0,0,8.184918130314751e-4
2020-05-18,Nordjylland,1376,1,7.267441860465116e-4,0.0010448898207290073
2020-05-19,Nordjylland,1306,2,0.0015313935681470138,0.0011370077716760425
2020-05-20,Nordjylland,1199,1,8.340283569641367e-4,8.704832514201789e-4
2020-05-21,Nordjylland,631,1,0.001584786053882726,8.704832514201789e-4
2020-05-22,Nordjylland,1412,2,0.00141643059490085,8.494783884031824e-4
2020-05-23,Nordjylland,644,0,0,8.288453860980512e-4
2020-05-24,Nordjylland,615,0,0,7.096984779603174e-4
2020-05-25,Nordjylland,1725,1,5.797101449275362e-4,4.833004702627852e-4
2020-05-26,Nordjylland,1442,2,0.0013869625520110957,2.809532424198066e-4
2020-05-27,Nordjylland,1133,0,0,2.809532424198066e-4
2020-05-28,Nordjylland,1013,0,0,2.809532424198066e-4
2020-05-29,Nordjylland,1030,0,0,1.9813750743015855e-4
2020-05-30,Nordjylland,544,0,0,2.0290069227943013e-18
2020-05-31,Nordjylland,519,0,0,2.0290069227943013e-18
2020-06-01,Nordjylland,589,0,0,2.0290069227943013e-18
2020-06-02,Nordjylland,1028,0,0,2.0290069227943013e-18
2020-06-03,Nordjylland,889,0,0,2.0290069227943013e-18
2020-06-04,Nordjylland,902,0,0,2.0290069227943013e-18
2020-06-05,Nordjylland,735,0,0,1.2127091923356982e-4
2020-06-06,Nordjylland,491,0,0,1.2127091923356982e-4
2020-06-07,Nordjylland,513,0,0,0.0013647083328837495
2020-06-08,Nordjylland,1178,1,8.488964346349745e-4,0.0016752673390949297
2020-06-09,Nordjylland,975,0,0,0.004000416148618739
2020-06-10,Nordjylland,1034,9,0.008704061895551257,0.004000416148618739
2020-06-11,Nordjylland,920,2,0.002173913043478261,0.005365836868878169
2020-06-12,Nordjylland,1536,25,0.016276041666666668,0.00547374853176836
2020-06-13,Nordjylland,752,0,0,0.0058427522218052605
2020-06-14,Nordjylland,837,8,0.009557945041816009,0.005360711971950645
2020-06-15,Nordjylland,1870,3,0.0016042780748663102,0.005166108438837796
2020-06-16,Nordjylland,2710,7,0.0025830258302583027,0.002898102486456843
2020-06-17,Nordjylland,3002,16,0.005329780146568954,0.003130201824973728
2020-06-18,Nordjylland,2464,2,8.116883116883117e-4,0.002163081688888489
2020-06-19,Nordjylland,2500,1,4e-4,0.0020969780369669484
2020-06-20,Nordjylland,1231,2,0.0016246953696181965,0.0019583890934738264
2020-06-21,Nordjylland,1076,3,0.0027881040892193307,0.0020171781601988387
2020-06-22,Nordjylland,2628,3,0.001141552511415525,0.002245622742204517
2020-06-23,Nordjylland,2480,4,0.0016129032258064516,0.0023075275041092792
2020-06-24,Nordjylland,2961,17,0.005741303613644039,0.0034022746936773125
2020-06-25,Nordjylland,2074,5,0.0024108003857280617,0.0031494498150602935
2020-06-26,Nordjylland,2400,2,8.333333333333334e-4,0.0031015782581299656
2020-06-27,Nordjylland,969,9,0.009287925696594427,0.0031964549184715215
2020-06-28,Nordjylland,982,1,0.0010183299389002036,0.002481194977232724
2020-06-29,Nordjylland,2480,2,8.064516129032258e-4,0.002136794922128715
2020-06-30,Nordjylland,2635,6,0.0022770398481973433,0.0023317190456242673
2020-07-01,Nordjylland,2723,2,7.344840249724568e-4,0.0011510927251720438
2020-07-02,Nordjylland,2475,0,0,0.0011118305087279893
2020-07-03,Nordjylland,2275,5,0.002197802197802198,0.0010947730103150093
2020-07-04,Nordjylland,977,1,0.0010235414534288639,8.885788463285015e-4
2020-07-05,Nordjylland,1345,1,7.434944237918215e-4,0.0010446582991730487
2020-07-06,Nordjylland,2911,2,6.870491240123669e-4,0.0015259288534363038
2020-07-07,Nordjylland,2399,2,8.336807002917883e-4,0.001497290951486627
2020-07-08,Nordjylland,1642,3,0.0018270401948842874,0.0013510707438539322
2020-07-09,Nordjylland,1781,6,0.003368893879842785,0.0015662456526196514
2020-07-10,Nordjylland,1502,3,0.0019973368841544607,0.0014680957777607419
2020-07-11,Nordjylland,886,0,0,0.001425803450376508
2020-07-12,Nordjylland,889,2,0.0022497187851518562,0.0013660049517109456
2020-07-13,Nordjylland,2348,0,0,8.847343974476907e-4
2020-07-14,Nordjylland,1860,1,5.376344086021505e-4,8.090221898067171e-4
2020-07-15,Nordjylland,1420,2,0.0014084507042253522,8.090221898067171e-4
2020-07-16,Nordjylland,1601,0,0,8.009169999479306e-4
2020-07-17,Nordjylland,1363,2,0.001467351430667645,8.009169999479306e-4
2020-07-18,Nordjylland,904,0,0,9.784571459000608e-4
2020-07-19,Nordjylland,912,2,0.0021929824561403508,0.0010950633459479565
2020-07-20,Nordjylland,1922,0,0,0.0013520006532449762
2020-07-21,Nordjylland,1685,3,0.0017804154302670622,0.0012276668667743319
2020-07-22,Nordjylland,1798,4,0.002224694104560623,0.0013799665926348252
2020-07-23,Nordjylland,1668,3,0.0017985611510791368,0.0012158035754886195
2020-07-24,Nordjylland,1675,1,5.970149253731343e-4,0.001341392272505888
2020-07-25,Nordjylland,938,1,0.0010660980810234541,0.001349893840031148
2020-07-26,Nordjylland,958,1,0.0010438413361169101,0.0013311950172451483
2020-07-27,Nordjylland,2275,2,8.791208791208791e-4,0.0013291321842695254
2020-07-28,Nordjylland,2174,4,0.0018399264029438822,0.001430667105255578
2020-07-29,Nordjylland,2388,5,0.0020938023450586263,0.0019054838976441753
2020-07-30,Nordjylland,2242,4,0.001784121320249777,0.00240326397631211
2020-07-31,Nordjylland,2294,3,0.0013077593722755014,0.002525863505245402
2020-08-01,Nordjylland,1139,5,0.004389815627743635,0.00247808220234622
2020-08-02,Nordjylland,1325,6,0.004528301886792453,0.0023816018268109957
2020-08-03,Nordjylland,2878,5,0.0017373175816539264,0.0023451633507421106
2020-08-04,Nordjylland,2657,4,0.0015054572826496049,0.0023677317783744284
2020-08-05,Nordjylland,2820,4,0.0014184397163120568,0.0019238829225463033
2020-08-06,Nordjylland,2616,4,0.0015290519877675841,0.002085099740191379
2020-08-07,Nordjylland,2729,4,0.0014657383657017222,0.002137302021900776
2020-08-08,Nordjylland,1559,2,0.0012828736369467607,0.002005730058085674
2020-08-09,Nordjylland,1591,9,0.0056568196103079825,0.002598840671967635
2020-08-10,Nordjylland,3329,7,0.0021027335536197055,0.002709853259145259
2020-08-11,Nordjylland,3422,2,5.844535359438924e-4,0.002853522658069463
2020-08-12,Nordjylland,3411,19,0.0055702140134857815,0.0031127655052731002
2020-08-13,Nordjylland,3469,8,0.0023061400980109543,0.003011162477716032
2020-08-14,Nordjylland,3237,8,0.002471424158171146,0.0030187367080935688
2020-08-15,Nordjylland,1937,6,0.003097573567372225,0.0031900204158795643
2020-08-16,Nordjylland,2022,10,0.004945598417408506,0.0026726138770384045
2020-08-17,Nordjylland,3711,8,0.002155753166262463,0.002492324407094713
2020-08-18,Nordjylland,3925,7,0.0017834394904458599,0.0023860555208688817
2020-08-19,Nordjylland,4106,8,0.001948368241597662,0.002290706962294443
2020-08-20,Nordjylland,3831,4,0.0010441138084051162,0.0020932606723114908
2020-08-21,Nordjylland,4052,7,0.0017275419545903258,0.002014478516397755
2020-08-22,Nordjylland,2469,6,0.002430133657351154,0.00209522187580021
2020-08-23,Nordjylland,2245,8,0.0035634743875278397,0.001965615614767332
2020-08-24,Nordjylland,3740,6,0.0016042780748663102,0.001969860142617416
2020-08-25,Nordjylland,3832,9,0.002348643006263048,0.002107897613422296
2020-08-26,Nordjylland,3842,4,0.001041124414367517,0.002520614081825019
2020-08-27,Nordjylland,3725,4,0.0010738255033557046,0.002441407323784432
2020-08-28,Nordjylland,3341,9,0.0026938042502244837,0.002317241019183689
2020-08-29,Nordjylland,2068,11,0.005319148936170213,0.002236108786105227
2020-08-30,Nordjylland,1994,6,0.003009027081243731,0.0021992168700652507
2020-08-31,Nordjylland,4081,3,7.351139426611125e-4,0.0025153168333700636
2020-09-01,Nordjylland,3931,7,0.0017807173747138134,0.002655440409018683
2020-09-02,Nordjylland,3832,3,7.828810020876827e-4,0.0027038060792808896
2020-09-03,Nordjylland,3347,11,0.0032865252464893933,0.003300391149065779
2020-09-04,Nordjylland,4082,15,0.0036746692797648213,0.004074595946797574
2020-09-05,Nordjylland,2121,12,0.005657708628005658,0.004620527878461107
2020-09-06,Nordjylland,2366,17,0.007185122569737954,0.0054656886923066805
2020-09-07,Nordjylland,4387,27,0.006154547526783679,0.006119132671328029
2020-09-08,Nordjylland,4284,24,0.0056022408963585435,0.006767376468423724
2020-09-09,Nordjylland,4329,29,0.006699006699006699,0.007337032636509324
2020-09-10,Nordjylland,4707,37,0.007860633099638836,0.007946355366459518
2020-09-11,Nordjylland,5236,43,0.008212375859434682,0.008259473511712941
2020-09-12,Nordjylland,3214,31,0.009645301804604853,0.009073507906500867
2020-09-13,Nordjylland,3668,42,0.011450381679389313,0.009655614267255612
2020-09-14,Nordjylland,5751,48,0.008346374543557642,0.009475365858642018
2020-09-15,Nordjylland,5398,61,0.011300481659874028,0.009270977883356209
2020-09-16,Nordjylland,6126,66,0.010773751224289911,0.008750663107463228
2020-09-17,Nordjylland,5607,37,0.006598894239343678,0.008140009621596014
2020-09-18,Nordjylland,6783,46,0.006781660032434026,0.008190838335928633
2020-09-19,Nordjylland,5164,31,0.006003098373353989,0.007765277747997411
2020-09-20,Nordjylland,5853,42,0.007175807278318811,0.007270167447393089
2020-09-21,Nordjylland,6665,58,0.008702175543885972,0.007339506195133594
2020-09-22,Nordjylland,6369,53,0.008321557544355472,0.007275572633210263
2020-09-23,Nordjylland,6705,49,0.007307979120059657,0.007503579307899218
2020-09-24,Nordjylland,5364,38,0.0070842654735272185,0.007234140140842305
2020-09-25,Nordjylland,6315,40,0.006334125098970704,0.006989794108373013
2020-09-26,Nordjylland,4211,32,0.00759914509617668,0.007250657527181482
2020-09-27,Nordjylland,4159,22,0.005289733108920414,0.007481586956581264
2020-09-28,Nordjylland,5578,39,0.006991753316600932,0.007889462451705081
2020-09-29,Nordjylland,4336,44,0.01014760147601476,0.008241702358822127
2020-09-30,Nordjylland,4370,39,0.008924485125858124,0.008551815033165083
2020-10-01,Nordjylland,4125,41,0.009939393939393939,0.00924941601469847
2020-10-02,Nordjylland,4091,36,0.008799804448790027,0.009796667086971312
2020-10-03,Nordjylland,3173,31,0.009769933816577371,0.009200792541924945
2020-10-04,Nordjylland,2949,30,0.01017293997965412,0.009367084954752
2020-10-05,Nordjylland,5544,60,0.010822510822510822,0.009597935838711272
2020-10-06,Nordjylland,5187,31,0.005976479660690187,0.009916720646254207
2020-10-07,Nordjylland,4857,49,0.010088532015647519,0.010313030151429271
2020-10-08,Nordjylland,4327,50,0.011555350127108852,0.010382750270083617
2020-10-09,Nordjylland,3898,43,0.011031298101590559,0.010473278982957399
2020-10-10,Nordjylland,2551,32,0.012544100352802822,0.011951684615113391
2020-10-11,Nordjylland,2814,30,0.010660980810234541,0.012751078671784466
